id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,4.62,-4.50659,-9.53674e-07,0,0,0.999399,0.0346728,
1,0.0432272,-4.07793,9.53674e-07,0,0,0.717235,0.696831,
2,0.041358,-4.07933,0,0,0,0.717235,0.696831,
3,0.0776672,-0.00879049,0,0,0,0.688287,0.725438,
