id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,0.163795,-4.46768,-9.53674e-07,0,0,-0.00724356,0.999974,
1,5.35654,-4.73019,-4.76837e-06,0,0,0.71353,0.700624,
2,5.42757,-2.54225,-3.8147e-06,0,0,0.706372,0.707841,
