id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,0.389926,-4.3517,-9.53674e-07,0,0,0,1,
1,5.0649,-4.59704,-5.72205e-06,0,0,0,1,
2,5.05161,-2.56074,-1.43051e-05,0,0,0,1,
