id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,4.10589,-0.102508,-1.90735e-06,0,0,0,1,
1,6.33084,-0.0243516,9.53674e-07,0,0,0,1,
