id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,6.01849,-2.4231,5.72204e-06,0,0,0.93501,0.354622,
1,4.61916,-1.50178,3.8147e-06,0,0,-0.0561691,0.998421,
2,5.99853,-1.54993,0,0,0,-0.7224,0.691476,
